price,area,status,bhk,bathroom,age,location,builder
25.0,650,1,2,2.0,4.0,Other,seller
60.0,1386,1,3,3.0,0.0,Other,seller
162.0,5100,0,5,5.0,0.0,Other,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
35.0,750,1,2,1.0,0.0,Medavakkam,seller
36.0,809,1,2,2.0,0.0,Sembakkam,seller
30.0,905,1,2,2.0,4.0,Other,seller
39.5,809,1,2,2.0,0.0,Sembakkam,seller
39.5,809,1,2,2.0,0.0,Sembakkam,seller
39.5,809,1,2,2.0,0.0,Sembakkam,seller
39.5,809,1,2,2.0,0.0,Sembakkam,seller
39.5,809,1,2,2.0,0.0,Sembakkam,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
42.8,855,1,2,2.0,0.0,Pammal,seller
62.0,1030,1,3,2.0,0.0,Perungalathur,seller
58.0,1030,1,3,2.0,0.0,Perungalathur,seller
87.0,1015,0,2,2.0,0.0,Other,seller
85.0,1200,1,2,2.0,0.0,tambaram west,seller
71.0,1100,0,3,3.0,0.0,Kolathur,seller
162.0,1344,1,2,2.0,0.0,Other,seller
162.0,1344,1,2,2.0,0.0,Other,seller
49.0,1200,1,2,2.0,0.0,Guduvancheri,seller
106.0,1350,1,3,3.0,0.0,West Mambalam,seller
33.0,580,1,2,2.0,4.0,Perungalathur,seller
45.0,1024,1,3,2.0,0.0,Thirumullaivoyal,seller
37.5,845,1,2,2.0,0.0,Kundrathur,seller
47.0,1505,1,3,3.0,5.0,Other,seller
162.0,2315,0,3,3.0,0.0,Alwarpet,seller
72.0,1100,0,3,3.0,0.0,Kolathur,seller
34.99,1175,1,2,2.0,3.0,Veppampattu,Karthick
21.99,600,1,1,2.0,3.0,Veppampattu,Karthick
22.0,600,1,1,2.0,3.0,Veppampattu,Karthick
29.0,800,1,2,2.0,3.0,Veppampattu,Karthick
32.0,1000,1,2,2.0,3.0,Veppampattu,Karthick
39.75,885,0,2,2.0,0.0,Perumbakkam,HomeFirst
65.8,1535,0,3,3.0,0.0,Perumbakkam,HomeFirst
41.0,1250,1,1,2.0,0.0,Kelambakkam,Elite nisha
33.0,1020,1,2,3.0,0.0,Semmancheri,Elite nisha
48.0,1270,1,2,1.0,0.0,Kelambakkam,Elite nisha
49.0,1110,1,2,2.0,0.0,Navallur,Elite nisha
47.0,1060,1,2,2.0,0.0,Semmancheri,Elite nisha
43.0,1350,1,2,2.0,0.0,Kelambakkam,Elite nisha
162.0,3850,1,5,5.0,5.0,Other,Other
145.0,1000,1,2,1.0,3.0,Other,Other
120.0,2400,1,4,4.0,0.0,Kolathur,Other
73.56,1206,0,3,2.0,0.0,Pammal,Other
78.75,1291,0,3,2.0,0.0,Pammal,Other
74.96,1229,0,3,2.0,0.0,Pammal,Other
56.1,1020,0,3,2.0,0.0,Sembakkam,Individual Agent
60.5,1100,0,3,2.0,0.0,Sembakkam,Individual Agent
58.0,900,0,2,2.0,0.0,Poonamallee,Other
55.0,850,0,2,2.0,0.0,Poonamallee,Other
48.0,750,0,2,2.0,0.0,Poonamallee,Other
162.0,2452,1,3,3.0,0.0,Other,HomeFirst
23.0,500,1,1,1.0,0.0,Nanmangalam,MC Foundation
62.08,1194,1,3,3.0,0.0,Medavakkam,MC Foundation
48.41,931,1,2,2.0,0.0,Medavakkam,MC Foundation
47.08,961,1,2,2.0,0.0,Nanmangalam,MC Foundation
39.4,788,1,2,2.0,0.0,Perumbakkam,MC Foundation
38.61,788,1,2,2.0,0.0,Nanmangalam,MC Foundation
45.08,980,1,2,2.0,0.0,Nanmangalam,MC Foundation
38.36,834,1,2,2.0,0.0,Nanmangalam,MC Foundation
36.57,795,1,2,2.0,0.0,Nanmangalam,MC Foundation
64.78,1117,1,3,3.0,0.0,Sembakkam,MC Foundation
78.0,1300,1,3,3.0,0.0,Medavakkam,MC Foundation
54.06,983,1,2,2.0,0.0,Medavakkam,MC Foundation
47.35,861,1,2,2.0,0.0,Medavakkam,MC Foundation
58.26,971,1,2,2.0,0.0,Medavakkam,MC Foundation
81.2,1400,1,3,3.0,0.0,Sembakkam,MC Foundation
69.35,1261,1,3,3.0,0.0,Medavakkam,MC Foundation
49.0,1000,1,2,2.0,0.0,Nanmangalam,MC Foundation
43.51,888,1,2,2.0,0.0,Nanmangalam,MC Foundation
69.35,1261,1,3,3.0,0.0,Medavakkam,MC Foundation
56.04,1019,1,2,2.0,0.0,Medavakkam,MC Foundation
58.26,971,1,2,2.0,0.0,Medavakkam,MC Foundation
81.2,1400,1,3,3.0,0.0,Sembakkam,MC Foundation
78.0,1300,1,3,3.0,0.0,Medavakkam,MC Foundation
54.06,983,1,2,2.0,0.0,Medavakkam,MC Foundation
47.35,861,1,2,2.0,0.0,Medavakkam,MC Foundation
31.2,600,1,1,1.0,0.0,Medavakkam,MC Foundation
74.87,1291,1,3,3.0,0.0,Sembakkam,MC Foundation
68.88,1148,1,3,3.0,0.0,Medavakkam,MC Foundation
53.76,896,1,2,2.0,0.0,Medavakkam,MC Foundation
56.88,1094,1,3,3.0,0.0,Medavakkam,MC Foundation
51.94,999,1,2,2.0,0.0,Medavakkam,MC Foundation
52.2,900,1,2,2.0,0.0,Sembakkam,MC Foundation
72.71,1322,1,3,3.0,0.0,Medavakkam,MC Foundation
64.78,1117,1,3,3.0,0.0,Sembakkam,MC Foundation
41.11,839,1,2,2.0,0.0,Nanmangalam,MC Foundation
43.68,840,1,2,2.0,0.0,Medavakkam,MC Foundation
54.05,932,1,2,2.0,0.0,Other,MC Foundation
53.41,1187,1,3,3.0,0.0,Sithalapakkam,MC Foundation
54.55,1091,1,3,3.0,0.0,Perumbakkam,MC Foundation
48.85,977,1,2,2.0,0.0,Perumbakkam,MC Foundation
51.96,896,1,2,2.0,0.0,Other,MC Foundation
53.39,1139,1,3,3.0,0.0,Nanmangalam,MC Foundation
70.6,1400,1,3,3.0,0.0,Perumbakkam,MC Foundation
43.15,863,1,2,2.0,0.0,Perumbakkam,MC Foundation
58.8,1200,1,3,3.0,0.0,Nanmangalam,MC Foundation
49.0,1000,1,2,2.0,0.0,Nanmangalam,MC Foundation
43.51,888,1,2,2.0,0.0,Nanmangalam,MC Foundation
45.99,1022,1,3,3.0,0.0,Sithalapakkam,MC Foundation
41.58,924,1,2,2.0,0.0,Sithalapakkam,MC Foundation
58.45,759,1,2,2.0,6.0,Other,Other
29.0,650,1,1,1.0,3.0,Other,Propsource Realty Private Limited
39.88,1050,1,2,2.0,0.0,Thaiyur,Propsource Realty Private Limited
89.0,950,1,2,2.0,0.0,T Nagar,Other
69.47,965,0,2,2.0,0.0,Porur,ARB HOMES
66.44,923,0,2,2.0,0.0,Porur,ARB HOMES
92.65,1287,0,3,2.0,0.0,Porur,ARB HOMES
78.1,1085,0,3,3.0,0.0,Porur,ARB HOMES
73.93,1027,0,2,2.0,0.0,Porur,ARB HOMES
69.9,971,0,2,2.0,0.0,Porur,ARB HOMES
69.54,966,0,2,2.0,0.0,Porur,ARB HOMES
85.0,1712,1,3,3.0,0.0,Medavakkam,Other
162.0,6700,1,4,4.0,0.0,Other,HomeFirst
162.0,3700,1,3,3.0,0.0,Other,HomeFirst
162.0,1850,1,3,3.0,4.0,Other,Other
51.32,1283,1,3,3.0,0.0,Selaiyur,MC Foundation
45.04,1126,1,3,3.0,0.0,Selaiyur,MC Foundation
45.04,1126,1,3,3.0,0.0,Selaiyur,MC Foundation
29.72,743,1,2,2.0,0.0,Selaiyur,MC Foundation
53.85,1122,1,3,3.0,0.0,Selaiyur,MC Foundation
43.48,906,1,2,2.0,0.0,Selaiyur,MC Foundation
40.27,839,1,2,2.0,0.0,Selaiyur,MC Foundation
79.69,1172,1,2,2.0,0.0,tambaram west,MC Foundation
75.0,1655,1,3,3.0,1.0,Other,MC Foundation
100.0,2100,1,3,3.0,0.0,Selaiyur,MC Foundation
70.0,1600,1,3,3.0,1.0,Other,MC Foundation
100.0,2100,1,3,3.0,0.0,Other,MC Foundation
95.0,2000,1,3,3.0,0.0,Selaiyur,MC Foundation
90.0,1900,1,3,3.0,0.0,Selaiyur,MC Foundation
95.0,2000,1,3,3.0,0.0,Other,MC Foundation
85.0,1800,1,3,3.0,0.0,Selaiyur,MC Foundation
90.0,1900,1,3,3.0,0.0,Other,MC Foundation
85.0,1800,1,3,3.0,0.0,Other,MC Foundation
80.0,1700,1,3,3.0,0.0,Selaiyur,MC Foundation
80.0,1700,1,3,3.0,0.0,Other,MC Foundation
75.0,1655,1,3,3.0,0.0,Selaiyur,MC Foundation
75.0,1655,1,3,3.0,0.0,Other,MC Foundation
90.0,1667,1,3,3.0,0.0,Selaiyur,MC Foundation
70.0,1600,1,3,3.0,0.0,Selaiyur,MC Foundation
70.0,1600,1,3,3.0,0.0,Other,MC Foundation
120.0,2000,1,3,3.0,0.0,Sembakkam,MC Foundation
100.0,2100,1,3,3.0,1.0,Other,MC Foundation
100.0,1821,1,3,3.0,0.0,Sembakkam,MC Foundation
100.0,2100,1,3,3.0,0.0,Selaiyur,MC Foundation
95.0,2000,1,3,3.0,1.0,Other,MC Foundation
95.0,1783,1,3,3.0,0.0,Sembakkam,MC Foundation
95.0,2000,1,3,3.0,0.0,Selaiyur,MC Foundation
85.0,1583,1,3,3.0,0.0,Selaiyur,MC Foundation
90.0,1900,1,3,3.0,1.0,Other,MC Foundation
90.0,1624,1,3,3.0,0.0,Sembakkam,MC Foundation
90.0,1900,1,3,3.0,0.0,Selaiyur,MC Foundation
85.0,1800,1,3,3.0,1.0,Other,MC Foundation
125.0,1800,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
100.0,1874,1,3,3.0,0.0,Selaiyur,MC Foundation
85.0,1800,1,3,3.0,0.0,Selaiyur,MC Foundation
80.0,1700,1,3,3.0,0.0,Selaiyur,MC Foundation
80.0,1700,1,3,3.0,1.0,Other,MC Foundation
95.0,1700,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
75.0,1655,1,3,3.0,0.0,Selaiyur,MC Foundation
94.0,1793,1,3,3.0,0.0,Selaiyur,MC Foundation
100.0,2000,1,3,3.0,0.0,Selaiyur,MC Foundation
90.0,1674,1,3,3.0,0.0,Selaiyur,MC Foundation
95.0,1800,1,3,3.0,0.0,Selaiyur,MC Foundation
90.0,1740,1,3,3.0,0.0,Selaiyur,MC Foundation
84.0,1600,1,3,3.0,0.0,Selaiyur,MC Foundation
85.0,1664,1,3,3.0,0.0,Selaiyur,MC Foundation
100.0,2000,1,3,3.0,0.0,tambaram west,MC Foundation
95.0,1800,1,3,3.0,0.0,tambaram west,MC Foundation
110.0,2000,1,3,3.0,0.0,Selaiyur,MC Foundation
100.0,1839,1,3,3.0,0.0,Selaiyur,MC Foundation
90.0,1700,1,3,3.0,0.0,tambaram west,MC Foundation
95.0,1741,1,3,3.0,0.0,Selaiyur,MC Foundation
85.0,1621,1,3,3.0,0.0,tambaram west,MC Foundation
130.0,1385,1,3,3.0,0.0,Chromepet,MC Foundation
74.0,1300,1,3,3.0,0.0,Madambakkam,MC Foundation
69.0,1200,1,2,2.0,0.0,Madambakkam,MC Foundation
130.0,1961,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
70.0,1600,1,3,3.0,0.0,Selaiyur,MC Foundation
140.0,2200,0,4,4.0,0.0,Sembakkam,MC Foundation
95.0,1900,1,3,3.0,0.0,Perumbakkam,MC Foundation
85.0,1800,1,3,3.0,0.0,Perumbakkam,MC Foundation
120.0,1321,1,3,3.0,0.0,Chromepet,MC Foundation
90.0,1800,1,4,4.0,0.0,Madambakkam,MC Foundation
120.0,1400,1,3,3.0,0.0,Other,MC Foundation
85.0,1683,1,3,3.0,0.0,Madambakkam,MC Foundation
80.0,1561,1,3,3.0,0.0,Madambakkam,MC Foundation
77.0,1483,1,3,3.0,0.0,Madambakkam,MC Foundation
110.0,1943,1,3,3.0,0.0,Chromepet,MC Foundation
110.0,1300,1,3,3.0,0.0,Other,MC Foundation
95.0,1783,1,3,3.0,0.0,Chromepet,MC Foundation
60.02,1225,1,3,3.0,0.0,Chromepet,MC Foundation
53.6,1094,1,3,3.0,0.0,Chromepet,MC Foundation
44.59,910,1,2,2.0,0.0,Chromepet,MC Foundation
40.18,820,1,2,2.0,0.0,Chromepet,MC Foundation
24.47,505,1,1,1.0,0.0,Chromepet,MC Foundation
108.0,1065,1,2,2.0,1.0,Other,seller
37.34,770,0,2,2.0,0.0,Ambattur,seller
57.12,1190,0,3,3.0,0.0,Nanmangalam,Other
64.0,1254,1,2,2.0,0.0,Medavakkam,Other
23.0,594,1,1,2.0,3.0,Veppampattu,Karthick
26.5,630,1,2,2.0,3.0,Veppampattu,Karthick
34.99,1201,1,2,2.0,3.0,Veppampattu,Karthick
28.99,751,1,2,2.0,3.0,Veppampattu,Karthick
26.99,701,1,2,2.0,3.0,Veppampattu,Karthick
29.99,847,1,2,2.0,3.0,Veppampattu,Karthick
22.99,609,1,2,2.0,3.0,Veppampattu,Karthick
32.0,800,1,2,2.0,0.0,Other,Elite nisha
48.0,1200,1,2,2.0,0.0,Other,Elite nisha
46.0,1000,0,2,2.0,0.0,Other,Elite nisha
53.0,1000,1,2,3.0,0.0,Other,Elite nisha
57.0,1500,1,2,3.0,3.0,Other,Elite nisha
33.0,1200,1,2,2.0,0.0,Siruseri,Elite nisha
36.0,900,1,1,2.0,3.0,Other,Elite nisha
58.0,1400,1,3,3.0,0.0,Kelambakkam,Elite nisha
57.0,1250,1,2,2.0,0.0,Kelambakkam,Elite nisha
53.0,1550,1,2,2.0,0.0,Kelambakkam,Elite nisha
52.0,1350,1,2,2.0,0.0,Kelambakkam,Elite nisha
46.0,1200,1,1,2.0,0.0,Semmancheri,Elite nisha
36.0,1000,1,2,2.0,0.0,Semmancheri,Elite nisha
54.0,1050,1,2,2.0,3.0,Other,Elite nisha
50.0,1080,1,2,3.0,4.0,Other,Elite nisha
58.0,1250,1,2,3.0,4.0,Other,Elite nisha
48.0,1160,1,2,3.0,3.0,Other,Elite nisha
47.0,1470,1,2,3.0,0.0,Semmancheri,Elite nisha
53.0,1060,1,2,3.0,3.0,Other,Elite nisha
48.0,1126,1,1,2.0,3.0,Other,Elite nisha
78.0,954,1,2,2.0,0.0,Other,Prabha Homes
53.0,804,1,2,2.0,0.0,Other,Prabha Homes
42.0,509,1,1,1.0,0.0,Other,Prabha Homes
48.87,905,1,2,2.0,0.0,Selaiyur,MC Foundation
46.54,862,1,2,2.0,0.0,Selaiyur,MC Foundation
41.52,769,1,2,2.0,0.0,Selaiyur,MC Foundation
69.6,1200,1,3,3.0,0.0,Perungalathur,MC Foundation
60.32,1040,1,2,2.0,0.0,Perungalathur,MC Foundation
54.17,934,1,2,2.0,0.0,Perungalathur,MC Foundation
51.56,889,1,2,2.0,0.0,Perungalathur,MC Foundation
66.08,1180,1,3,3.0,0.0,tambaram west,MC Foundation
57.12,1020,1,2,2.0,0.0,tambaram west,MC Foundation
52.08,930,1,2,2.0,0.0,tambaram west,MC Foundation
73.37,1249,1,3,3.0,0.0,Sembakkam,MC Foundation
69.26,1179,1,3,3.0,0.0,Sembakkam,MC Foundation
57.75,983,1,2,2.0,0.0,Sembakkam,MC Foundation
47.94,861,1,2,2.0,0.0,Sembakkam,MC Foundation
81.43,1404,1,3,3.0,0.0,Chromepet,MC Foundation
72.96,1258,1,3,3.0,0.0,Chromepet,MC Foundation
59.15,1183,1,3,3.0,0.0,Chromepet,MC Foundation
57.76,996,1,2,2.0,0.0,Chromepet,MC Foundation
47.15,943,1,2,2.0,0.0,Chromepet,MC Foundation
52.2,900,1,2,2.0,0.0,Chromepet,MC Foundation
76.5,1275,1,3,3.0,0.0,Other,MC Foundation
43.05,861,1,2,2.0,0.0,Chromepet,MC Foundation
69.96,1166,1,3,3.0,0.0,Other,MC Foundation
25.0,500,1,1,1.0,0.0,Chromepet,MC Foundation
60.0,1000,1,2,2.0,0.0,Other,MC Foundation
113.0,1668,1,3,3.0,0.0,tambaram west,MC Foundation
99.07,1457,1,3,3.0,0.0,tambaram west,MC Foundation
83.09,1222,1,2,2.0,0.0,tambaram west,MC Foundation
42.0,700,1,1,1.0,0.0,Other,MC Foundation
49.74,829,1,2,2.0,0.0,Other,MC Foundation
78.0,1300,1,3,3.0,0.0,Chromepet,MC Foundation
68.58,1143,1,3,3.0,0.0,Chromepet,MC Foundation
58.14,969,1,2,2.0,0.0,Chromepet,MC Foundation
47.1,785,1,2,2.0,0.0,Chromepet,MC Foundation
39.26,818,1,2,2.0,0.0,Selaiyur,MC Foundation
73.6,1269,1,3,3.0,0.0,Selaiyur,MC Foundation
69.07,1191,1,3,3.0,0.0,Selaiyur,MC Foundation
62.06,1070,1,2,2.0,0.0,Selaiyur,MC Foundation
57.71,995,1,2,2.0,0.0,Selaiyur,MC Foundation
55.85,963,1,2,2.0,0.0,Selaiyur,MC Foundation
51.85,894,1,2,2.0,0.0,Selaiyur,MC Foundation
47.56,820,1,2,2.0,0.0,Selaiyur,MC Foundation
78.4,1400,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
72.8,1300,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
66.58,1189,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
57.34,1024,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
53.98,964,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
46.25,826,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
43.96,785,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
85.62,1427,1,3,3.0,9.0,Medavakkam,MC Foundation
79.02,1317,1,3,3.0,9.0,Medavakkam,MC Foundation
75.24,1254,1,3,3.0,9.0,Medavakkam,MC Foundation
66.96,1116,1,3,3.0,9.0,Medavakkam,MC Foundation
60.0,1000,1,2,2.0,9.0,Medavakkam,MC Foundation
54.3,905,1,2,2.0,0.0,Sembakkam,MC Foundation
53.16,886,1,2,2.0,9.0,Medavakkam,MC Foundation
50.1,835,1,2,2.0,0.0,Sembakkam,MC Foundation
45.06,751,1,2,2.0,9.0,Medavakkam,MC Foundation
124.0,1537,1,3,2.0,3.0,Other,Luxclusive Homes
117.0,1455,1,3,3.0,3.0,Other,Luxclusive Homes
123.0,1530,1,3,3.0,3.0,Other,Luxclusive Homes
58.32,1215,0,3,3.0,0.0,Nanmangalam,Other
45.6,950,0,2,2.0,0.0,Nanmangalam,Other
40.32,840,0,2,2.0,0.0,Nanmangalam,Other
37.68,785,0,2,2.0,0.0,Nanmangalam,Other
33.6,700,0,2,2.0,0.0,Nanmangalam,Other
71.91,1383,1,3,3.0,0.0,Sembakkam,MC Foundation
60.63,1166,1,3,3.0,0.0,Sembakkam,MC Foundation
51.01,981,1,2,2.0,0.0,Sembakkam,MC Foundation
48.41,931,1,2,2.0,0.0,Sembakkam,MC Foundation
44.25,851,1,2,2.0,0.0,Sembakkam,MC Foundation
41.6,800,1,2,2.0,0.0,Sembakkam,MC Foundation
63.45,1269,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
59.2,1184,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
55.0,1100,1,3,3.0,0.0,Rajakilpakkam,MC Foundation
48.2,964,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
45.0,900,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
50.4,900,1,2,2.0,0.0,tambaram west,MC Foundation
48.0,1200,1,3,3.0,0.0,Urapakkam,MC Foundation
37.72,943,1,2,2.0,0.0,Urapakkam,MC Foundation
35.24,881,1,2,2.0,0.0,Urapakkam,MC Foundation
40.6,812,1,2,2.0,0.0,Rajakilpakkam,MC Foundation
91.2,1900,1,3,3.0,0.0,Madambakkam,MC Foundation
78.28,1631,1,3,3.0,0.0,Madambakkam,MC Foundation
71.42,1488,1,3,3.0,0.0,Madambakkam,MC Foundation
67.15,1399,1,3,3.0,0.0,Madambakkam,MC Foundation
48.81,1017,1,2,2.0,0.0,Madambakkam,MC Foundation
47.52,990,1,2,2.0,0.0,Madambakkam,MC Foundation
65.61,1238,1,3,3.0,0.0,Madambakkam,MC Foundation
61.85,1167,1,3,3.0,0.0,Madambakkam,MC Foundation
48.81,921,1,2,2.0,0.0,Madambakkam,MC Foundation
46.64,880,1,2,2.0,0.0,Madambakkam,MC Foundation
59.83,1108,1,3,3.0,0.0,Selaiyur,MC Foundation
58.96,1092,1,3,3.0,0.0,Selaiyur,MC Foundation
28.35,525,1,1,1.0,0.0,Selaiyur,MC Foundation
30.0,850,1,2,2.0,3.0,Veppampattu,JD Properties
26.9,700,1,2,2.0,3.0,Veppampattu,JD Properties
27.0,700,1,2,2.0,3.0,Veppampattu,JD Properties
25.8,700,1,2,2.0,3.0,Veppampattu,JD Properties
26.0,700,1,2,2.0,3.0,Veppampattu,JD Properties
23.0,600,1,2,2.0,3.0,Veppampattu,JD Properties
114.0,1342,0,3,2.0,0.0,Madipakkam,Other
72.33,851,0,2,2.0,0.0,Madipakkam,Other
126.0,1489,0,3,2.0,0.0,Madipakkam,Other
83.04,977,0,2,2.0,0.0,Madipakkam,Other
80.15,943,0,2,2.0,0.0,Madipakkam,Other
33.63,885,1,2,2.0,2.0,Kundrathur,Other
35.41,932,1,2,2.0,2.0,Kundrathur,Other
33.47,881,1,2,2.0,2.0,Kundrathur,Other
27.17,715,1,2,2.0,2.0,Kundrathur,Other
51.06,690,1,2,2.0,6.0,Other,MC Foundation
132.0,1266,1,3,3.0,0.0,Other,MC Foundation
102.0,980,1,2,2.0,0.0,Other,MC Foundation
91.2,1200,1,3,3.0,6.0,Other,MC Foundation
55.5,750,1,2,2.0,6.0,Other,MC Foundation
88.1,881,1,2,2.0,0.0,Other,MC Foundation
87.0,870,1,2,2.0,0.0,Other,MC Foundation
85.5,900,1,2,2.0,0.0,Koyambedu,MC Foundation
81.7,860,1,2,2.0,0.0,Koyambedu,MC Foundation
39.0,937,0,2,2.0,0.0,Selaiyur,ARB HOMES
99.0,1560,1,3,3.0,0.0,Medavakkam,ARB HOMES
162.0,4724,1,4,2.0,0.0,Sholinganallur,ARB HOMES
46.0,1006,1,2,2.0,4.0,Other,ARB HOMES
46.12,1006,1,2,2.0,4.0,Other,ARB HOMES
37.0,574,1,1,1.0,2.0,Gowrivakkam,ARB HOMES
80.0,1527,1,3,2.0,1.0,Ambattur,ARB HOMES
65.0,1002,1,2,2.0,2.0,Gowrivakkam,ARB HOMES
80.0,1753,1,3,2.0,1.0,Medavakkam,ARB HOMES
60.0,1340,1,2,2.0,1.0,Medavakkam,ARB HOMES
53.0,974,0,2,2.0,0.0,Perungalathur,ARB HOMES
30.0,612,0,2,2.0,0.0,Other,ARB HOMES
66.0,1366,0,3,2.0,0.0,Perungalathur,ARB HOMES
47.0,1073,0,2,2.0,0.0,Other,ARB HOMES
95.0,1371,1,3,2.0,2.0,Vengaivasal,ARB HOMES
42.0,591,1,2,1.0,2.0,Vengaivasal,ARB HOMES
80.0,1237,0,2,2.0,0.0,Sholinganallur,ARB HOMES
28.0,730,0,2,2.0,0.0,Thirumazhisai,ARB HOMES
32.0,849,0,2,2.0,0.0,Thirumazhisai,ARB HOMES
55.0,1286,0,3,2.0,0.0,Selaiyur,ARB HOMES
33.0,885,0,3,3.0,0.0,Thirumazhisai,ARB HOMES
70.0,1148,1,2,2.0,2.0,Kolapakkam,ARB HOMES
68.0,1024,1,2,2.0,3.0,Karapakkam,ARB HOMES
162.0,2616,1,4,3.0,3.0,Karapakkam,ARB HOMES
42.0,979,0,2,2.0,0.0,Navallur,ARB HOMES
46.0,1262,0,3,2.0,0.0,Kelambakkam,ARB HOMES
85.0,1234,1,2,2.0,2.0,Vengaivasal,ARB HOMES
103.0,1469,1,3,3.0,2.0,Vengaivasal,ARB HOMES
66.0,950,0,2,2.0,0.0,Porur,ARB HOMES
29.0,576,1,1,1.0,1.0,Other,ARB HOMES
41.0,855,1,2,2.0,1.0,Other,ARB HOMES
70.0,1080,1,2,2.0,0.0,Perungalathur,ARB HOMES
75.54,1545,1,2,2.0,0.0,Semmancheri,ARB HOMES
77.35,1645,1,3,2.0,0.0,Semmancheri,ARB HOMES
20.0,570,0,1,1.0,0.0,Other,ARB HOMES
53.0,1012,1,2,2.0,1.0,Ambattur,ARB HOMES
40.0,588,0,2,1.0,0.0,Pallavaram,ARB HOMES
85.0,1337,1,3,3.0,2.0,Gowrivakkam,ARB HOMES
56.0,913,1,2,2.0,0.0,Kovur,ARB HOMES
51.0,1225,1,3,2.0,4.0,Other,ARB HOMES
48.0,832,1,2,2.0,1.0,Other,ARB HOMES
64.0,959,0,2,2.0,0.0,Porur,ARB HOMES
70.0,1370,0,3,2.0,0.0,Ayanambakkam,ARB HOMES
40.0,930,0,2,2.0,0.0,Siruseri,ARB HOMES
26.0,571,1,2,2.0,1.0,Kelambakkam,ARB HOMES
35.0,994,0,2,2.0,0.0,Kelambakkam,ARB HOMES
97.0,1598,0,3,2.0,0.0,Sholinganallur,ARB HOMES
80.0,1156,1,2,2.0,0.0,Medavakkam,ARB HOMES
23.0,620,0,1,1.0,0.0,Other,ARB HOMES
16.0,480,1,1,1.0,0.0,Guduvancheri,ARB HOMES
68.0,1024,1,2,2.0,3.0,Karapakkam,ARB HOMES
40.0,588,0,1,1.0,0.0,Vanagaram,ARB HOMES
44.56,918,0,3,2.0,0.0,Padur,Dee Star Properties
43.12,888,0,2,2.0,0.0,Padur,Dee Star Properties
37.77,778,0,2,2.0,0.0,Padur,Dee Star Properties
32.18,663,0,2,2.0,0.0,Padur,Dee Star Properties
85.0,1300,1,2,2.0,6.0,Pallavaram,Other
22.0,600,1,1,2.0,3.0,Veppampattu,Karthick
28.0,850,1,2,2.0,3.0,Veppampattu,Karthick
36.21,1050,0,2,2.0,0.0,Kelambakkam,Dee Star Properties
34.28,994,0,2,2.0,0.0,Kelambakkam,Dee Star Properties
43.52,1262,0,3,3.0,0.0,Kelambakkam,Dee Star Properties
46.04,1335,0,3,2.0,0.0,Kelambakkam,Dee Star Properties
100.0,1188,1,3,2.0,1.0,Velachery,Other
84.66,996,1,2,2.0,1.0,Velachery,Other
61.64,1045,0,2,2.0,0.0,Medavakkam,Other
75.5,1280,0,3,2.0,0.0,Medavakkam,Other
162.0,1935,0,3,3.0,0.0,Perungudi,Luxclusive Homes
162.0,3654,0,4,2.0,0.0,Perungudi,Luxclusive Homes
162.0,1820,0,3,2.0,0.0,Perungudi,Luxclusive Homes
162.0,3746,0,4,2.0,0.0,Perungudi,Luxclusive Homes
162.0,1793,0,3,2.0,0.0,Perungudi,Luxclusive Homes
162.0,1930,0,3,2.0,0.0,Perungudi,Luxclusive Homes
26.0,700,1,2,2.0,3.0,Veppampattu,Karthick
27.0,725,1,2,2.0,3.0,Veppampattu,Karthick
60.0,1500,1,3,2.0,0.0,Other,Other
62.0,1433,1,3,2.0,0.0,Other,Other
